city,sex,age_code
C01,S1,A19
C01,S1,A19
C01,S1,A19
C01,S1,A19
C01,S1,A19
C01,S1,A19
C01,S1,A19
C01,S1,A19
C01,S1,A19
C01,S1,A19
C01,S1,A19
C01,S1,A19
C01,S1,A19
C01,S1,A20
C01,S1,A20
C01,S1,A20
C01,S1,A20
C01,S1,A20
C01,S1,A20
C01,S1,A20
C01,S1,A20
C01,S1,A20
C01,S1,A20
C01,S1,A20
C01,S1,A20
C01,S1,A20
C01,S1,A21
C01,S1,A21
C01,S1,A21
C01,S1,A21
C01,S1,A21
C01,S1,A21
C01,S1,A21
C01,S1,A21
C01,S1,A21
C01,S1,A21
C01,S1,A22
C01,S1,A22
C01,S1,A22
C01,S1,A22
C01,S1,A22
C01,S1,A22
C01,S1,A22
C01,S1,A23
C01,S1,A23
C01,S1,A24
C01,S1,A24
C01,S1,A24
C01,S1,A24
C01,S1,A24
C01,S1,A25
C01,S2,A15
C01,S2,A16
C01,S2,A16
C01,S2,A17
C01,S2,A17
C01,S2,A17
C01,S2,A18
C01,S2,A18
C01,S2,A18
C01,S2,A19
C01,S2,A19
C01,S2,A19
C01,S2,A19
C01,S2,A19
C01,S2,A20
C01,S2,A20
C01,S2,A20
C01,S2,A20
C01,S2,A21
C01,S2,A22
C01,S2,A22
C01,S2,A22
C01,S2,A22
C01,S2,A22
C01,S2,A22
C01,S2,A22
C01,S2,A22
C01,S2,A23
C01,S2,A23
C01,S2,A23
C01,S2,A23
C01,S2,A23
C01,S2,A24
C01,S2,A24
C01,S2,A24
C01,S2,A25
C01,S1,A16
C01,S1,A16
C01,S1,A17
C01,S1,A17
C01,S1,A17
C01,S1,A18
C01,S1,A18
C01,S1,A18
C01,S1,A20
C01,S1,A20
C01,S1,A20
C01,S1,A21
C01,S1,A21
C01,S1,A21
C01,S1,A21
C01,S1,A22
C01,S1,A22
C01,S1,A24
C01,S1,A24
C01,S1,A24
C01,S1,A24
C01,S1,A24
C01,S1,A25
C01,S2,A14
C01,S2,A15
C01,S2,A18
C01,S2,A19
C01,S2,A19
C01,S2,A20
C01,S2,A21
C01,S2,A22
C01,S2,A22
C01,S2,A22
C03,S1,A17
C03,S2,A21
C03,S1,A19
C03,S1,A25
C03,S1,A18
C03,S1,A21
C03,S1,A20
C03,S1,A20
C03,S1,A22
C03,S1,A25
C03,S1,A18
C03,S1,A18
C03,S1,A22
C03,S2,A23
C03,S1,A16
C03,S1,A18
C03,S1,A16
C03,S1,A18
C03,S1,A21
C03,S2,A20
C05,S2,A20
C05,S2,A18
C05,S1,A23
C05,S1,A13
C07,S2,A14
C07,S1,A19
C07,S1,A16
C07,S1,A18
C07,S1,A21
C07,S1,A18
C07,S1,A16
C07,S1,A19
C11,S2,A22
C11,S2,A22
C11,S1,A16
C11,S1,A21
C11,S1,A18
C11,S1,A20
C11,S1,A21
C11,S1,A25
C11,S2,A20
C11,S2,A20
C11,S1,A18
C11,S1,A19
C11,S1,A20
C11,S1,A20
C11,S1,A22
C11,S1,A24
C11,S1,A24
C11,S2,A22
C11,S1,A21
C11,S1,A23
C11,S1,A23
C11,S1,A23
C11,S2,A23
C11,S2,A25
C11,S1,A20
C11,S2,A20
C11,S2,A25
C12,S1,A22
C12,S2,A15
C12,S2,A21
C12,S2,A21
C31,S1,A13
C31,S1,A17
C31,S1,A17
C31,S1,A17
C31,S1,A17
C31,S1,A18
C31,S1,A18
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A21
C31,S1,A21
C31,S1,A21
C31,S1,A21
C31,S1,A21
C31,S1,A21
C31,S1,A21
C31,S1,A21
C31,S1,A22
C31,S1,A22
C31,S1,A22
C31,S1,A22
C31,S1,A23
C31,S1,A23
C31,S1,A23
C31,S1,A23
C31,S1,A23
C31,S1,A23
C31,S1,A24
C31,S1,A24
C31,S1,A25
C31,S2,A19
C31,S2,A19
C31,S2,A19
C31,S2,A19
C31,S2,A19
C31,S2,A19
C31,S2,A20
C31,S2,A20
C31,S2,A20
C31,S2,A20
C31,S2,A20
C31,S2,A20
C31,S2,A20
C31,S2,A21
C31,S2,A22
C31,S2,A22
C31,S2,A22
C31,S2,A22
C31,S2,A22
C31,S2,A22
C31,S2,A24
C31,S2,A24
C31,S2,A24
C31,S2,A24
C31,S1,A16
C31,S1,A16
C31,S1,A17
C31,S1,A17
C31,S1,A17
C31,S1,A18
C31,S1,A18
C31,S1,A18
C31,S1,A18
C31,S1,A18
C31,S1,A18
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A21
C31,S1,A21
C31,S1,A22
C31,S1,A22
C31,S1,A22
C31,S1,A22
C31,S1,A22
C31,S1,A22
C31,S1,A24
C31,S1,A24
C31,S1,A25
C31,S2,A15
C31,S2,A15
C31,S2,A17
C31,S2,A17
C31,S2,A18
C31,S2,A18
C31,S2,A18
C31,S2,A19
C31,S2,A19
C31,S2,A19
C31,S2,A19
C31,S2,A20
C31,S2,A21
C31,S2,A21
C31,S2,A22
C31,S2,A22
C31,S2,A22
C31,S2,A24
C31,S1,A17
C31,S1,A18
C31,S1,A18
C31,S1,A18
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A21
C31,S1,A21
C31,S1,A21
C31,S1,A21
C31,S1,A21
C31,S1,A22
C31,S1,A22
C31,S1,A22
C31,S1,A23
C31,S1,A24
C31,S2,A22
C31,S2,A22
C31,S2,A24
C31,S2,A24
C31,S2,A24
C31,S1,A15
C31,S1,A16
C31,S1,A16
C31,S1,A16
C31,S1,A17
C31,S1,A18
C31,S1,A18
C31,S1,A18
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A21
C31,S1,A21
C31,S1,A21
C31,S1,A21
C31,S1,A21
C31,S1,A21
C31,S1,A22
C31,S1,A22
C31,S1,A22
C31,S1,A22
C31,S1,A23
C31,S1,A23
C31,S1,A23
C31,S2,A14
C31,S2,A18
C31,S2,A19
C31,S2,A20
C31,S2,A20
C31,S2,A20
C31,S2,A20
C31,S2,A20
C31,S2,A20
C31,S2,A20
C31,S2,A20
C31,S2,A21
C31,S2,A21
C31,S2,A21
C31,S2,A21
C31,S2,A21
C31,S2,A22
C31,S2,A22
C31,S2,A22
C31,S2,A23
C31,S2,A23
C31,S2,A24
C31,S1,A13
C31,S1,A15
C31,S1,A16
C31,S1,A17
C31,S1,A18
C31,S1,A18
C31,S1,A18
C31,S1,A18
C31,S1,A19
C31,S1,A19
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A22
C31,S1,A22
C31,S1,A23
C31,S1,A23
C31,S1,A23
C31,S2,A18
C31,S2,A18
C31,S2,A19
C31,S2,A20
C31,S2,A22
C31,S2,A22
C31,S2,A23
C31,S2,A24
C31,S1,A18
C31,S1,A18
C31,S1,A18
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S1,A21
C31,S1,A21
C31,S1,A22
C31,S1,A23
C31,S1,A23
C31,S2,A13
C31,S2,A18
C31,S2,A18
C31,S2,A18
C31,S2,A18
C31,S2,A19
C31,S2,A20
C31,S2,A20
C31,S2,A21
C31,S2,A22
C31,S2,A22
C31,S2,A22
C31,S2,A23
C31,S2,A23
C31,S1,A19
C31,S1,A20
C31,S1,A20
C31,S1,A20
C31,S2,A16
C31,S2,A18
C31,S2,A22
C31,S1,A23
C31,S2,A21
C31,S1,A14
C31,S1,A18
C31,S1,A25
C31,S2,A19
C31,S2,A19
C31,S2,A20
C31,S2,A22
C31,S1,A16
C31,S1,A17
C31,S1,A20
C31,S1,A21
C31,S1,A21
C31,S2,A19
C31,S2,A22
C31,S1,A19
C31,S1,A19
C31,S1,A20
C31,S1,A22
C31,S1,A22
C31,S1,A23
C31,S2,A14
C31,S2,A19
C31,S2,A22
C31,S2,A25
C31,S1,A17
C31,S2,A23
C31,S1,A13
C31,S1,A13
C31,S1,A18
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A20
C31,S1,A20
C31,S1,A21
C31,S1,A21
C31,S1,A21
C31,S1,A22
C31,S1,A23
C31,S2,A17
C31,S2,A18
C31,S2,A19
C31,S2,A19
C31,S2,A19
C31,S2,A20
C31,S2,A20
C31,S2,A20
C31,S2,A21
C31,S2,A21
C31,S2,A22
C31,S2,A22
C31,S2,A22
C31,S2,A22
C31,S2,A23
C31,S2,A23
C31,S2,A24
C31,S2,A24
C31,S1,A18
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A21
C31,S1,A21
C31,S1,A22
C31,S2,A18
C31,S2,A18
C31,S2,A20
C31,S2,A20
C31,S1,A17
C31,S1,A18
C31,S1,A18
C31,S1,A19
C31,S1,A19
C31,S1,A19
C31,S1,A22
C31,S1,A23
C31,S1,A23
C31,S2,A21
C31,S2,A23
C31,S1,A18
C31,S1,A18
C31,S1,A18
C31,S1,A18
C31,S1,A24
C31,S2,A18
C31,S2,A19
C31,S2,A21
C31,S2,A21
C31,S1,A18
C31,S1,A19
C31,S2,A19
C31,S1,A19
C31,S1,A20
C31,S1,A22
C31,S1,A24
C31,S2,A20
C31,S2,A19
C31,S2,A22
C31,S2,A17
C31,S2,A24
C31,S1,A20
C31,S1,A17
C31,S1,A20
C31,S1,A15
C31,S2,A23
C32,S1,A17
C32,S1,A18
C32,S1,A21
C32,S1,A22
C32,S2,A19
C32,S2,A21
C32,S2,A22
C32,S2,A19
C32,S2,A20
C32,S2,A20
C32,S1,A25
C32,S1,A17
C32,S1,A20
C32,S1,A22
C32,S1,A19
C32,S2,A21
C32,S1,A16
C32,S1,A20
C32,S1,A20
C32,S1,A20
C32,S1,A24
C32,S2,A20
C32,S1,A18
C32,S1,A19
C32,S1,A19
C32,S1,A22
C32,S1,A20
C32,S2,A21
C32,S1,A22
C33,S1,A20
C33,S1,A21
C33,S1,A21
C33,S1,A21
C33,S1,A22
C33,S1,A23
C33,S2,A17
C33,S2,A22
C33,S1,A17
C33,S1,A24
C33,S2,A16
C33,S1,A16
C33,S1,A22
C33,S1,A23
C33,S1,A25
C34,S1,A23
C34,S1,A20
C34,S1,A22
C34,S1,A21
C35,S1,A21
C35,S1,A22
C35,S1,A16
C35,S2,A20
C35,S1,A23
C35,S2,A19
C35,S2,A25
C35,S1,A24
C37,S1,A23
C37,S1,A18
C37,S1,A19
C37,S2,A18
C37,S2,A21
C37,S2,A23
C37,S2,A24
C37,S2,A23
C37,S1,A19
C37,S1,A21
C37,S2,A15
C37,S2,A21
C37,S1,A20
C37,S2,A14
C37,S1,A21
C37,S1,A22
C37,S1,A21
C38,S1,A12
C38,S1,A18
C38,S1,A18
C39,S1,A17
C39,S1,A17
C39,S1,A17
C39,S1,A18
C39,S1,A22
C39,S1,A19
C39,S1,A21
C39,S1,A20
C39,S2,A20
C39,S2,A24
C39,S2,A25
C40,S1,A20
C40,S2,A23
C40,S1,A18
C43,S1,A17
C43,S2,A17
C43,S1,A21
C43,S2,A20
C43,S1,A15
C44,S1,A19
C45,S1,A19
C45,S1,A20
C45,S1,A20
C45,S1,A14
C45,S1,A18
C46,S1,A21
C46,S1,A22
C90,S1,A20
C90,S2,A23
C90,S2,A18
