city,sex,age_code
C32,S2,A21
C32,S1,A15
C32,S2,A16
C32,S2,A19
C33,S1,A14
C33,S1,A17
C34,S1,A20
C35,S1,A22
C35,S2,A21
C35,S1,A14
C37,S1,A17
C38,S1,A19
C39,S2,A22
C40,S1,A21
C43,S2,A20
C43,S1,A19
C45,S2,A22
C90,S1,A15
C01,S1,A17
C01,S1,A22
C01,S2,A21
C01,S1,A20
C03,S2,A20
C03,S2,A19
C03,S1,A16
C03,S1,A18
C03,S2,A20
C03,S2,A17
C03,S2,A19
C05,S1,A21
C05,S1,A17
C05,S1,A21
C05,S1,A21
C05,S1,A09
C05,S2,A21
C07,S1,A18
C07,S2,A14
C07,S1,A17
C07,S2,A19
C07,S2,A19
C07,S2,A19
C07,S1,A20
C07,S1,A16
C12,S2,A13
C12,S1,A16
C31,S2,A22
C31,S1,A18
C31,S2,A18
C31,S1,A18
C31,S1,A19
C31,S2,A19
C31,S1,A17
C32,S2,A19
C32,S1,A15
C32,S1,A18
C32,S1,A16
C32,S2,A23
C33,S2,A19
C33,S1,A17
C33,S2,A15
C34,S2,A24
C34,S1,A17
C37,S1,A20
C38,S2,A23
C39,S2,A18
C39,S2,A09
C40,S1,A15
C40,S2,A23
C40,S2,A19
C43,S1,A23
C43,S1,A16
C43,S1,A21
C43,S2,A23
C43,S2,A19
C44,S2,A19
C45,S2,A20
C46,S1,A20
C01,S2,A24
C01,S2,A20
C01,S2,A20
C01,S2,A19
C01,S2,A21
C01,S2,A19
C01,S2,A20
C03,S1,A19
C03,S2,A19
C03,S1,A17
C03,S2,A13
C03,S1,A19
C03,S2,A23
C03,S1,A20
C03,S2,A06
C03,S2,A16
C05,S2,A22
C05,S1,A18
C05,S1,A18
C05,S1,A21
C07,S2,A19
C07,S2,A25
C07,S1,A15
C07,S1,A04
C07,S2,A19
C07,S2,A23
C07,S1,A24
C07,S2,A22
C07,S1,A22
C07,S2,A23
C12,S1,A16
C22,S2,A18
C31,S1,A19
C31,S1,A18
C31,S1,A15
C31,S1,A15
C31,S2,A14
C31,S2,A20
C31,S2,A20
C31,S1,A22
C31,S2,A19
C31,S1,A18
C32,S1,A22
C32,S2,A23
C32,S2,A21
C33,S1,A21
C33,S2,A22
C35,S1,A17
C37,S1,A16
C37,S1,A14
C38,S1,A16
C38,S2,A21
C39,S1,A21
C40,S2,A23
C43,S2,A20
C43,S2,A22
C43,S1,A17
C43,S2,A22
C45,S1,A19
C01,S2,A19
C01,S2,A22
C01,S2,A22
C01,S1,A19
C01,S1,A19
C01,S2,A22
C01,S2,A15
C01,S1,A20
C03,S2,A20
C03,S2,A12
C03,S1,A19
C03,S1,A20
C03,S1,A18
C03,S1,A21
C03,S2,A22
C03,S2,A22
C03,S2,A20
C07,S2,A24
C07,S2,A18
C07,S1,A20
C07,S2,A19
C07,S1,A18
C07,S2,A19
C07,S1,A18
C11,S2,A15
C12,S1,A17
C12,S1,A16
C22,S2,A14
C31,S1,A16
C31,S1,A17
C31,S1,A19
C31,S2,A12
C31,S2,A18
C31,S1,A18
C31,S1,A19
C32,S1,A14
C33,S1,A15
C35,S1,A23
C37,S1,A16
C37,S1,A22
C37,S1,A22
C37,S2,A22
C38,S1,A20
C38,S2,A15
C38,S1,A21
C39,S2,A21
C39,S1,A21
C39,S2,A20
C40,S1,A14
C40,S2,A21
C43,S1,A20
C43,S1,A20
C43,S2,A15
C43,S2,A20
C45,S2,A18
C45,S2,A23
C46,S1,A22
