city,sex,age_code
C03,S1,A12
C03,S2,A14
C03,S1,A16
C03,S1,A15
C03,S1,A17
C03,S2,A18
C03,S2,A11
C03,S2,A10
C03,S1,A13
C03,S1,A16
C05,S1,A18
C05,S2,A14
C05,S1,A14
C05,S1,A20
C05,S2,A21
C05,S2,A12
C05,S1,A10
C05,S1,A10
C05,S2,A16
C05,S1,A09
C05,S1,A19
C05,S1,A13
C05,S1,A17
C05,S1,A13
C05,S2,A21
C07,S1,A16
C07,S2,A19
C07,S2,A12
C07,S2,A15
C07,S1,A15
C07,S1,A13
C07,S1,A10
C07,S1,A16
C07,S1,A18
C07,S1,A14
C07,S1,A07
C07,S1,A14
C07,S1,A20
C07,S1,A16
C07,S2,A11
C11,S1,A21
C11,S1,A17
C12,S1,A09
C12,S1,A11
C12,S1,A16
C22,S1,A10
C22,S2,A04
C31,S1,A12
C31,S2,A09
C31,S2,A11
C31,S2,A12
C31,S1,A12
C31,S2,A15
C31,S2,A17
C31,S2,A18
C31,S1,A06
C31,S2,A10
C31,S1,A16
C31,S1,A22
C31,S1,A16
C31,S1,A13
C31,S1,A09
C31,S1,A11
C31,S1,A12
C31,S1,A17
C31,S1,A18
C31,S1,A14
C31,S1,A22
C31,S2,A17
C31,S1,A21
C32,S1,A14
C32,S2,A15
C32,S1,A15
C32,S1,A14
C32,S1,A15
C32,S1,A16
C32,S1,A20
C32,S2,A20
C32,S1,A12
C32,S1,A15
C32,S1,A16
C32,S1,A17
C32,S2,A18
C32,S1,A11
C32,S1,A14
C32,S1,A15
C32,S2,A16
C33,S1,A11
C33,S1,A12
C33,S1,A09
C33,S1,A12
C33,S1,A16
C34,S2,A02
C34,S1,A16
C34,S1,A09
C34,S2,A12
C35,S2,A04
C35,S1,A07
C35,S1,A15
C35,S1,A17
C35,S1,A02
C35,S1,A18
C37,S1,A14
C37,S1,A16
C37,S1,A17
C37,S1,A11
C37,S2,A07
C37,S1,A16
C37,S1,A16
C37,S2,A12
C38,S2,A17
C38,S1,A13
C38,S2,A16
C38,S1,A13
C39,S2,A11
C39,S1,A13
C39,S2,A17
C39,S1,A18
C39,S1,A15
C39,S1,A16
C39,S1,A01
C39,S1,A15
C39,S1,A12
C39,S1,A17
C40,S2,A09
C40,S1,A18
C40,S1,A18
C40,S2,A21
C40,S1,A13
C40,S1,A10
C43,S2,A13
C43,S1,A19
C43,S2,A19
C43,S1,A18
C45,S2,A11
C45,S1,A12
C45,S1,A11
C45,S1,A21
C46,S2,A16
C46,S1,A15
C46,S1,A17
C90,S2,A12
C90,S1,A20
C91,S2,A13
C01,S1,A20
C01,S2,A11
C01,S2,A22
C01,S1,A20
C01,S1,A09
C01,S1,A11
C01,S2,A18
C01,S1,A10
C01,S1,A10
C01,S1,A18
C01,S1,A20
C01,S2,A17
C01,S1,A10
C01,S1,A15
C01,S1,A08
C01,S1,A10
C01,S1,A09
C01,S1,A15
C03,S1,A14
C03,S2,A10
C03,S1,A11
C03,S1,A10
C03,S1,A13
C03,S2,A04
C03,S1,A18
C03,S1,A17
C03,S2,A16
C03,S1,A10
C03,S1,A14
C03,S1,A21
C03,S2,A19
C03,S1,A18
C03,S1,A21
C05,S1,A15
C05,S1,A15
C05,S2,A21
C05,S2,A11
C07,S1,A13
C07,S1,A16
C07,S2,A12
C07,S1,A23
C07,S1,A16
C07,S2,A09
C07,S1,A09
C07,S2,A07
C07,S1,A12
C07,S1,A12
C07,S1,A09
C07,S1,A19
C07,S1,A24
C07,S2,A15
C07,S1,A15
C07,S2,A11
C07,S1,A17
C07,S2,A17
C07,S2,A13
C07,S2,A15
C07,S1,A16
C07,S1,A18
C07,S2,A09
C07,S2,A14
C11,S1,A23
C11,S2,A16
C11,S2,A20
C12,S1,A16
C12,S1,A18
C22,S2,A17
C22,S2,A10
C31,S1,A02
C31,S1,A13
C31,S1,A15
C31,S2,A18
C31,S1,A13
C31,S1,A16
C31,S2,A07
C31,S1,A16
C31,S2,A21
C31,S2,A04
C31,S1,A14
C31,S1,A06
C31,S1,A12
C31,S1,A14
C31,S2,A12
C31,S2,A15
C31,S1,A15
C31,S2,A14
C31,S1,A17
C31,S2,A16
C31,S1,A11
C31,S1,A15
C31,S1,A13
C31,S1,A11
C31,S1,A11
C31,S1,A12
C31,S2,A03
C31,S2,A17
C31,S1,A03
C31,S1,A15
C31,S2,A12
C31,S2,A13
C31,S2,A18
C31,S1,A09
C31,S1,A13
C32,S1,A11
C32,S1,A17
C32,S1,A21
C32,S2,A20
C32,S1,A09
C32,S1,A14
C32,S1,A15
C32,S1,A21
C32,S1,A23
C32,S1,A13
C32,S1,A16
C32,S1,A18
C32,S1,A08
C32,S1,A08
C32,S2,A16
C32,S2,A14
C32,S1,A15
C32,S1,A14
C32,S1,A16
C32,S1,A13
C33,S1,A16
C33,S1,A12
C33,S2,A15
C33,S1,A15
C33,S1,A11
C34,S1,A11
C34,S1,A15
C34,S1,A21
C34,S1,A15
C34,S1,A16
C35,S2,A18
C35,S1,A15
C35,S1,A17
C35,S2,A12
C35,S1,A08
C35,S2,A09
C35,S1,A16
C35,S1,A13
C37,S1,A13
C37,S2,A15
C37,S2,A13
C37,S1,A14
C37,S1,A13
C37,S1,A19
C37,S2,A14
C38,S1,A12
C38,S2,A19
C38,S2,A21
C38,S2,A16
C38,S1,A15
C38,S1,A17
C39,S2,A18
C39,S1,A19
C39,S1,A15
C39,S1,A18
C39,S1,A13
C39,S2,A10
C39,S1,A20
C39,S1,A11
C40,S1,A13
C40,S2,A22
C40,S2,A15
C40,S2,A09
C40,S1,A13
C43,S1,A18
C43,S2,A13
C43,S1,A21
C43,S1,A13
C43,S1,A16
C43,S2,A17
C43,S1,A13
C43,S2,A12
C45,S2,A15
C45,S2,A15
C46,S1,A13
C01,S1,A10
C01,S1,A10
C01,S1,A17
C01,S1,A17
C01,S2,A18
C01,S1,A24
C01,S1,A09
C01,S1,A11
C01,S1,A15
C01,S1,A18
C01,S2,A07
C01,S2,A14
C01,S2,A05
C01,S1,A18
C01,S1,A19
C01,S1,A10
C01,S2,A16
C03,S1,A10
C03,S1,A10
C03,S1,A16
C03,S1,A14
C03,S1,A17
C03,S1,A14
C03,S2,A11
C03,S1,A15
C03,S1,A06
C03,S1,A13
C03,S2,A16
C03,S1,A13
C03,S2,A13
C03,S1,A15
C03,S1,A02
C03,S1,A17
C03,S1,A17
C03,S2,A15
C03,S1,A14
C03,S1,A22
C03,S1,A21
C03,S1,A04
C03,S2,A07
C03,S1,A20
C03,S1,A14
C03,S2,A01
C05,S1,A20
C05,S2,A11
C05,S2,A23
C05,S1,A15
C05,S2,A09
C05,S2,A18
C05,S2,A18
C05,S1,A18
C05,S1,A13
C05,S1,A17
C05,S1,A07
C05,S1,A18
C05,S2,A11
C05,S2,A11
C05,S1,A18
C07,S1,A16
C07,S1,A21
C07,S2,A15
C07,S2,A21
C07,S1,A13
C07,S2,A22
C07,S1,A11
C07,S1,A17
C07,S1,A19
C07,S1,A22
C07,S2,A21
C07,S1,A15
C07,S2,A16
C07,S1,A10
C07,S1,A16
C07,S1,A19
C07,S2,A14
C07,S1,A09
C07,S2,A14
C07,S2,A05
C07,S1,A10
C07,S1,A07
C07,S2,A12
C11,S2,A09
C11,S1,A03
C11,S1,A21
C11,S2,A09
C11,S1,A12
C12,S1,A10
C12,S1,A08
C12,S1,A13
C12,S2,A03
C31,S1,A14
C31,S1,A16
C31,S1,A19
C31,S2,A14
C31,S2,A14
C31,S1,A09
C31,S1,A13
C31,S1,A16
C31,S2,A12
C31,S1,A13
C31,S2,A20
C31,S2,A12
C31,S1,A07
C31,S1,A18
C31,S1,A18
C31,S1,A13
C31,S1,A11
C31,S1,A16
C31,S1,A10
C31,S1,A10
C31,S1,A03
C31,S2,A15
C32,S1,A16
C32,S1,A19
C32,S2,A12
C32,S2,A14
C32,S1,A09
C32,S1,A15
C32,S1,A16
C32,S1,A18
C32,S2,A04
C32,S2,A11
C32,S1,A07
C32,S1,A12
C32,S2,A07
C32,S1,A10
C32,S1,A17
C32,S1,A05
C32,S1,A16
C32,S1,A17
C32,S1,A19
C32,S1,A20
C32,S1,A17
C32,S1,A17
C32,S1,A09
C33,S1,A04
C33,S1,A14
C33,S2,A03
C33,S2,A08
C33,S2,A15
C33,S1,A15
C33,S1,A11
C34,S1,A09
C34,S1,A12
C34,S1,A03
C34,S2,A18
C34,S1,A14
C35,S1,A22
C35,S2,A07
C35,S2,A14
C35,S1,A18
C35,S2,A20
C37,S1,A14
C37,S1,A13
C37,S2,A23
C37,S1,A17
C37,S1,A17
C37,S2,A21
C38,S2,A10
C38,S1,A13
C38,S1,A21
C38,S1,A06
C38,S1,A21
C38,S1,A14
C38,S1,A15
C39,S2,A14
C39,S2,A17
C39,S1,A14
C39,S2,A10
C39,S1,A17
C39,S1,A20
C39,S1,A12
C39,S1,A14
C39,S2,A12
C40,S2,A22
C40,S1,A12
C40,S1,A13
C43,S1,A09
C43,S1,A15
C43,S1,A15
C43,S2,A15
C43,S1,A03
C43,S2,A12
C43,S1,A17
C43,S2,A15
C43,S1,A13
C44,S1,A17
C45,S1,A14
C45,S1,A16
C45,S1,A18
C46,S1,A16
C46,S1,A16
C01,S2,A05
C01,S2,A11
C01,S2,A15
C01,S1,A09
C01,S1,A13
C01,S1,A05
C01,S1,A12
C01,S1,A23
C01,S1,A12
C03,S1,A09
C03,S1,A12
C03,S1,A18
C03,S1,A18
C03,S1,A20
C03,S2,A03
C03,S1,A11
C03,S1,A16
C03,S2,A08
C03,S1,A17
C03,S2,A21
C03,S2,A22
C03,S1,A16
C03,S1,A02
C03,S1,A16
C03,S1,A10
C03,S2,A10
C03,S2,A13
C05,S2,A19
C05,S1,A14
C05,S1,A21
C05,S1,A21
C05,S2,A16
C05,S1,A17
C05,S1,A17
C05,S2,A17
C05,S1,A03
C05,S2,A14
C05,S2,A14
C05,S1,A04
C05,S1,A07
C05,S1,A07
C05,S2,A02
C05,S1,A18
C05,S2,A11
C05,S2,A13
C05,S1,A14
C07,S1,A14
C07,S1,A23
C07,S2,A14
C07,S2,A14
C07,S2,A18
C07,S2,A15
C07,S1,A12
C07,S1,A10
C07,S1,A16
C07,S1,A12
C07,S2,A12
C12,S1,A16
C12,S1,A17
C12,S2,A11
C22,S1,A15
C22,S1,A14
C31,S1,A03
C31,S1,A10
C31,S1,A10
C31,S2,A06
C31,S2,A13
C31,S2,A13
C31,S1,A11
C31,S1,A16
C31,S2,A16
C31,S1,A19
C31,S1,A10
C31,S2,A15
C31,S1,A12
C31,S2,A12
C31,S1,A12
C31,S1,A17
C31,S2,A22
C31,S1,A10
C31,S1,A17
C31,S2,A12
C31,S1,A15
C32,S2,A07
C32,S2,A19
C32,S1,A10
C32,S2,A16
C32,S2,A18
C32,S2,A22
C32,S1,A13
C32,S1,A14
C32,S1,A09
C32,S1,A17
C32,S1,A17
C32,S1,A12
C32,S1,A15
C32,S2,A03
C32,S2,A22
C32,S1,A16
C32,S1,A18
C32,S2,A11
C32,S2,A15
C32,S1,A22
C32,S2,A22
C32,S1,A10
C32,S1,A21
C33,S1,A09
C33,S1,A16
C33,S1,A14
C33,S1,A05
C33,S1,A07
C33,S2,A13
C33,S1,A08
C33,S1,A13
C33,S1,A13
C34,S1,A10
C34,S1,A13
C34,S1,A17
C34,S1,A14
C34,S2,A06
C35,S1,A10
C37,S1,A13
C37,S2,A12
C37,S2,A18
C37,S1,A16
C37,S1,A15
C37,S1,A18
C37,S1,A11
C37,S1,A21
C37,S1,A13
C37,S1,A20
C37,S1,A14
C38,S1,A13
C38,S1,A17
C39,S2,A22
C40,S1,A16
C40,S1,A18
C40,S2,A18
C40,S2,A16
C40,S2,A15
C40,S2,A15
C43,S1,A13
C43,S2,A18
C43,S1,A16
C43,S1,A16
C43,S2,A12
C43,S2,A17
C43,S2,A14
C45,S1,A15
C45,S1,A15
C45,S2,A17
C46,S1,A12
C90,S1,A14
C01,S1,A19
C01,S2,A20
C01,S2,A21
C01,S2,A22
C01,S1,A14
C01,S2,A11
C01,S1,A08
C01,S2,A08
C01,S2,A17
C01,S1,A18
C01,S2,A15
C01,S1,A18
C03,S1,A18
C03,S2,A14
C03,S1,A14
C03,S2,A06
C03,S2,A07
C03,S1,A19
C03,S1,A11
C03,S1,A20
C03,S1,A14
C03,S1,A14
C03,S2,A12
C03,S1,A12
C03,S2,A16
C03,S2,A17
C03,S1,A12
C03,S1,A09
C03,S1,A11
C03,S2,A14
C03,S1,A17
C03,S2,A11
C03,S2,A15
C05,S2,A16
C05,S2,A14
C05,S1,A04
C05,S2,A07
C05,S1,A12
C05,S1,A10
C05,S1,A16
C05,S1,A12
C05,S1,A12
C05,S2,A12
C05,S2,A17
C05,S1,A07
C05,S2,A03
C07,S1,A13
C07,S1,A16
C07,S2,A09
C07,S1,A17
C07,S1,A20
C07,S2,A14
C07,S2,A06
C07,S1,A13
C07,S1,A17
C07,S1,A16
C07,S2,A18
C07,S2,A16
C07,S1,A11
C07,S1,A06
C07,S1,A14
C07,S1,A15
C07,S1,A18
C07,S1,A18
C07,S2,A11
C07,S2,A15
C07,S2,A19
C07,S1,A04
C07,S1,A16
C07,S1,A21
C07,S2,A16
C07,S1,A15
C07,S2,A08
C11,S2,A21
C12,S1,A06
C12,S1,A06
C12,S1,A07
C12,S1,A12
C22,S1,A12
C31,S1,A11
C31,S1,A09
C31,S1,A14
C31,S1,A17
C31,S1,A14
C31,S1,A18
C31,S2,A09
C31,S1,A12
C31,S1,A17
C31,S2,A07
C31,S1,A17
C31,S2,A10
C31,S1,A16
C31,S1,A20
C31,S2,A10
C31,S1,A10
C31,S1,A10
C31,S1,A16
C31,S1,A16
C31,S1,A08
C31,S1,A13
C31,S1,A18
C31,S1,A18
C31,S1,A11
C31,S1,A13
C31,S1,A18
C31,S1,A19
C31,S1,A20
C31,S1,A21
C31,S2,A12
C31,S2,A17
C31,S2,A19
C31,S2,A22
C31,S1,A10
C31,S2,A15
C32,S1,A14
C32,S1,A15
C32,S1,A16
C32,S1,A18
C32,S2,A07
C32,S1,A11
C32,S1,A13
C32,S1,A24
C32,S1,A13
C32,S1,A09
C32,S1,A09
C32,S1,A09
C32,S1,A18
C32,S2,A19
C32,S1,A14
C32,S1,A16
C33,S1,A13
C33,S1,A14
C33,S1,A15
C34,S1,A09
C34,S1,A10
C34,S2,A10
C34,S1,A09
C35,S1,A14
C35,S1,A15
C35,S1,A12
C35,S1,A12
C35,S2,A15
C35,S2,A17
C35,S2,A18
C35,S2,A02
C35,S2,A21
C35,S1,A12
C35,S1,A15
C37,S1,A17
C37,S2,A20
C37,S2,A22
C37,S1,A18
C37,S1,A17
C38,S2,A12
C38,S1,A16
C38,S2,A14
C38,S2,A12
C39,S1,A11
C40,S1,A14
C40,S2,A20
C43,S1,A16
C43,S1,A09
C43,S1,A17
C43,S2,A16
C43,S2,A08
C43,S1,A12
C45,S1,A14
C45,S1,A18
C45,S1,A19
C45,S1,A09
C46,S2,A12
C46,S2,A15
C46,S2,A12
C46,S1,A15
C46,S1,A17
C01,S2,A20
C01,S1,A20
C01,S1,A20
C01,S1,A19
C01,S1,A13
C01,S1,A18
C01,S2,A16
C01,S1,A13
C01,S1,A13
C01,S1,A15
C01,S1,A17
C01,S2,A24
C01,S1,A10
C01,S1,A13
C01,S1,A10
C03,S1,A16
C03,S1,A02
C03,S1,A12
C03,S1,A21
C03,S2,A03
C03,S1,A15
C03,S2,A15
C03,S2,A11
C03,S1,A13
C03,S1,A18
C03,S1,A14
C03,S2,A14
C03,S1,A15
C03,S1,A13
C03,S1,A16
C03,S1,A18
C05,S2,A16
C05,S1,A15
C05,S1,A18
C05,S1,A21
C05,S2,A21
C05,S2,A22
C05,S1,A15
C05,S1,A13
C05,S1,A15
C05,S1,A14
C05,S1,A16
C05,S2,A16
C05,S2,A18
C05,S2,A19
C07,S1,A15
C07,S2,A13
C07,S1,A21
C07,S2,A21
C07,S2,A12
C07,S2,A10
C07,S2,A20
C07,S1,A23
C07,S1,A11
C07,S2,A13
C07,S2,A18
C07,S2,A13
C07,S2,A16
C07,S1,A11
C07,S2,A16
C07,S1,A12
C07,S1,A15
C07,S1,A16
C07,S1,A19
C07,S1,A06
C07,S1,A14
C07,S1,A14
C07,S1,A21
C07,S1,A09
C07,S1,A15
C07,S1,A10
C07,S1,A17
C11,S1,A08
C11,S2,A17
C11,S1,A19
C12,S2,A19
C22,S1,A19
C22,S2,A20
C31,S1,A19
C31,S1,A19
C31,S2,A13
C31,S2,A19
C31,S1,A10
C31,S1,A16
C31,S2,A13
C31,S1,A14
C31,S1,A16
C31,S2,A14
C31,S2,A14
C31,S2,A12
C31,S1,A22
C31,S2,A13
C31,S2,A15
C31,S1,A13
C31,S2,A17
C31,S1,A11
C31,S1,A22
C31,S2,A11
C31,S1,A15
C31,S1,A25
C31,S1,A14
C31,S2,A15
C31,S1,A16
C31,S1,A17
C31,S1,A19
C31,S1,A12
C31,S1,A16
C31,S1,A15
C31,S2,A11
C32,S2,A19
C32,S1,A12
C32,S1,A14
C32,S1,A18
C32,S2,A19
C32,S2,A18
C32,S1,A12
C32,S1,A17
C32,S2,A17
C32,S1,A14
C32,S1,A07
C32,S1,A13
C32,S1,A05
C32,S1,A18
C32,S2,A02
C32,S1,A09
C32,S1,A10
C32,S2,A11
C32,S1,A19
C32,S2,A17
C33,S1,A17
C33,S2,A13
C33,S1,A05
C33,S2,A18
C34,S2,A19
C34,S2,A23
C34,S1,A16
C34,S2,A04
C34,S1,A15
C34,S1,A18
C35,S2,A14
C37,S2,A20
C37,S2,A14
C37,S1,A14
C37,S2,A08
C37,S2,A06
C38,S1,A11
C38,S1,A11
C39,S1,A16
C39,S1,A16
C39,S2,A23
C39,S1,A22
C40,S2,A16
C40,S1,A20
C40,S1,A12
C40,S1,A13
C40,S1,A17
C40,S1,A16
C43,S1,A14
C43,S2,A13
C43,S1,A13
C43,S2,A21
C43,S1,A17
C44,S1,A14
C45,S1,A16
C45,S2,A15
C45,S2,A17
C45,S1,A13
C46,S2,A15
C90,S2,A21
C01,S1,A18
C01,S1,A18
C01,S1,A20
C01,S2,A20
C01,S1,A14
C03,S2,A20
C03,S1,A16
C03,S1,A11
C03,S1,A14
C03,S1,A07
C03,S2,A07
C03,S1,A10
C03,S1,A16
C03,S2,A10
C03,S2,A15
C03,S1,A04
C03,S1,A06
C03,S2,A12
C03,S1,A15
C05,S1,A14
C05,S1,A16
C05,S2,A15
C05,S1,A19
C05,S2,A14
C05,S2,A03
C05,S1,A07
C05,S1,A15
C05,S1,A14
C05,S1,A15
C07,S1,A13
C07,S1,A20
C07,S2,A09
C07,S1,A15
C07,S1,A12
C07,S1,A20
C07,S2,A07
C07,S1,A22
C07,S1,A10
C07,S2,A18
C07,S1,A15
C07,S2,A12
C07,S2,A15
C07,S1,A03
C07,S1,A16
C07,S1,A18
C07,S1,A17
C07,S2,A21
C07,S1,A20
C07,S1,A09
C07,S1,A14
C11,S1,A13
C11,S1,A14
C12,S2,A14
C12,S1,A18
C12,S2,A02
C22,S1,A10
C31,S1,A14
C31,S1,A09
C31,S1,A14
C31,S1,A15
C31,S2,A07
C31,S2,A14
C31,S2,A17
C31,S1,A16
C31,S2,A20
C31,S1,A12
C31,S2,A08
C31,S1,A11
C31,S1,A02
C31,S1,A16
C31,S1,A16
C31,S1,A12
C31,S2,A08
C31,S1,A02
C31,S1,A19
C31,S1,A07
C31,S1,A09
C31,S1,A07
C32,S1,A14
C32,S1,A18
C32,S2,A18
C32,S1,A11
C32,S2,A15
C32,S1,A12
C32,S1,A13
C32,S1,A15
C32,S1,A10
C32,S1,A15
C33,S2,A11
C34,S2,A15
C35,S1,A11
C37,S1,A11
C37,S1,A15
C37,S2,A04
C37,S1,A02
C37,S1,A02
C37,S2,A11
C37,S2,A15
C38,S1,A16
C38,S1,A18
C38,S2,A16
C39,S1,A15
C39,S2,A16
C39,S2,A14
C39,S1,A17
C39,S2,A13
C39,S1,A10
C40,S2,A13
C43,S2,A21
C43,S2,A19
C43,S1,A18
C43,S2,A16
C43,S1,A08
C43,S2,A15
C44,S1,A11
C45,S1,A18
C45,S2,A18
C45,S1,A10
C45,S1,A13
C45,S2,A14
C90,S1,A14
C90,S1,A17
C91,S1,A19
C01,S2,A11
C01,S2,A19
C01,S2,A19
C01,S1,A08
C01,S2,A13
C01,S1,A18
C01,S1,A14
C01,S1,A20
C01,S1,A12
C01,S2,A12
C03,S2,A03
C03,S2,A11
C03,S1,A10
C03,S2,A12
C03,S1,A07
C03,S2,A13
C03,S1,A11
C03,S2,A13
C03,S2,A19
C03,S1,A18
C03,S1,A16
C05,S1,A17
C05,S1,A17
C05,S1,A16
C05,S1,A11
C05,S2,A10
C05,S1,A02
C05,S1,A15
C05,S1,A14
C05,S2,A14
C05,S1,A21
C05,S1,A10
C05,S1,A19
C05,S2,A12
C05,S2,A16
C07,S1,A10
C07,S1,A13
C07,S1,A13
C07,S2,A15
C07,S2,A15
C07,S2,A18
C07,S2,A15
C07,S1,A02
C07,S1,A10
C07,S2,A08
C07,S1,A18
C07,S1,A21
C07,S2,A17
C07,S1,A12
C07,S2,A22
C07,S1,A14
C07,S2,A01
C11,S1,A05
C12,S1,A12
C12,S1,A17
C22,S1,A17
C31,S1,A20
C31,S2,A21
C31,S1,A12
C31,S1,A10
C31,S1,A12
C31,S1,A13
C31,S2,A12
C31,S1,A10
C31,S2,A15
C31,S2,A18
C31,S1,A10
C31,S1,A11
C31,S1,A21
C31,S2,A18
C31,S2,A17
C31,S1,A19
C31,S1,A15
C31,S1,A07
C31,S2,A07
C31,S1,A15
C32,S1,A08
C32,S1,A13
C32,S1,A15
C32,S1,A19
C32,S2,A02
C32,S1,A09
C32,S2,A02
C32,S1,A13
C32,S1,A13
C32,S1,A15
C32,S1,A11
C32,S1,A12
C32,S1,A13
C32,S2,A13
C32,S2,A13
C32,S1,A10
C32,S1,A14
C32,S2,A03
C32,S2,A07
C32,S2,A15
C32,S1,A02
C32,S1,A12
C33,S1,A16
C33,S1,A17
C33,S1,A10
C33,S1,A14
C33,S1,A16
C33,S2,A13
C33,S1,A14
C33,S2,A15
C34,S1,A13
C34,S1,A14
C34,S1,A15
C34,S1,A16
C34,S1,A11
C34,S2,A19
C34,S2,A10
C35,S1,A09
C35,S2,A14
C35,S1,A14
C35,S2,A02
C35,S1,A15
C35,S2,A15
C35,S2,A11
C37,S1,A07
C37,S1,A08
C37,S2,A08
C37,S1,A17
C37,S1,A22
C37,S1,A16
C37,S1,A17
C37,S1,A21
C37,S2,A11
C37,S2,A15
C38,S1,A17
C38,S2,A06
C38,S1,A14
C38,S1,A16
C38,S1,A05
C38,S1,A13
C38,S2,A03
C38,S1,A08
C38,S1,A19
C38,S1,A18
C39,S2,A21
C39,S1,A16
C39,S2,A13
C39,S1,A16
C40,S1,A15
C40,S1,A13
C43,S1,A19
C43,S1,A21
C45,S1,A10
C45,S1,A14
C45,S2,A14
C45,S1,A09
C45,S1,A18
C46,S2,A01
C01,S1,A15
C01,S1,A16
C01,S2,A17
C01,S1,A11
C01,S2,A18
C01,S1,A21
C01,S1,A17
C01,S1,A10
C01,S1,A18
C01,S2,A20
C03,S1,A17
C03,S2,A04
C03,S1,A11
C03,S1,A14
C03,S1,A06
C03,S1,A12
C03,S1,A08
C03,S1,A16
C03,S2,A21
C03,S1,A17
C03,S1,A07
C03,S1,A17
C03,S1,A10
C03,S1,A15
C03,S1,A11
C05,S1,A12
C05,S2,A16
C05,S2,A17
C05,S2,A05
C05,S1,A12
C05,S1,A12
C05,S1,A13
C05,S1,A17
C05,S2,A23
C05,S1,A13
C05,S1,A12
C05,S2,A02
C05,S1,A07
C05,S1,A18
C05,S1,A16
C07,S1,A17
C07,S1,A13
C07,S1,A15
C07,S1,A19
C07,S1,A21
C07,S1,A11
C07,S1,A16
C07,S1,A14
C07,S1,A18
C07,S1,A09
C07,S1,A16
C07,S1,A17
C07,S1,A20
C07,S2,A16
C07,S1,A16
C07,S1,A18
C07,S1,A11
C07,S1,A14
C07,S1,A18
C07,S2,A20
C07,S1,A16
C07,S2,A13
C11,S1,A13
