最小支持度 0.0010
最小支持個數 0
[C01] 支持個數:47 支持度:0.1546
[C03] 支持個數:26 支持度:0.0855
[C05] 支持個數:27 支持度:0.0888
[C07] 支持個數:19 支持度:0.0625
[C11] 支持個數:5 支持度:0.0164
[C12] 支持個數:8 支持度:0.0263
[C22] 支持個數:6 支持度:0.0197
[C31] 支持個數:55 支持度:0.1809
[C32] 支持個數:26 支持度:0.0855
[C33] 支持個數:13 支持度:0.0428
[C34] 支持個數:9 支持度:0.0296
[C35] 支持個數:6 支持度:0.0197
[C37] 支持個數:21 支持度:0.0691
[C38] 支持個數:4 支持度:0.0132
[C39] 支持個數:9 支持度:0.0296
[C40] 支持個數:2 支持度:0.0066
[C43] 支持個數:7 支持度:0.0230
[C44] 支持個數:1 支持度:0.0033
[C45] 支持個數:4 支持度:0.0132
[C46] 支持個數:8 支持度:0.0263
[C90] 支持個數:1 支持度:0.0033
[S1] 支持個數:169 支持度:0.5559
[S2] 支持個數:135 支持度:0.4441
[A01] 支持個數:38 支持度:0.1250
[A02] 支持個數:265 支持度:0.8717
[A04] 支持個數:1 支持度:0.0033
[C01,S1] 支持個數:22 支持度:0.0724
[C01,S2] 支持個數:25 支持度:0.0822
[C03,S1] 支持個數:14 支持度:0.0461
[C03,S2] 支持個數:12 支持度:0.0395
[C05,S1] 支持個數:12 支持度:0.0395
[C05,S2] 支持個數:15 支持度:0.0493
[C07,S1] 支持個數:11 支持度:0.0362
[C07,S2] 支持個數:8 支持度:0.0263
[C11,S1] 支持個數:2 支持度:0.0066
[C11,S2] 支持個數:3 支持度:0.0099
[C12,S1] 支持個數:5 支持度:0.0164
[C12,S2] 支持個數:3 支持度:0.0099
[C22,S1] 支持個數:1 支持度:0.0033
[C22,S2] 支持個數:5 支持度:0.0164
[C31,S1] 支持個數:28 支持度:0.0921
[C31,S2] 支持個數:27 支持度:0.0888
[C32,S1] 支持個數:18 支持度:0.0592
[C32,S2] 支持個數:8 支持度:0.0263
[C33,S1] 支持個數:9 支持度:0.0296
[C33,S2] 支持個數:4 支持度:0.0132
[C34,S1] 支持個數:5 支持度:0.0164
[C34,S2] 支持個數:4 支持度:0.0132
[C35,S1] 支持個數:5 支持度:0.0164
[C35,S2] 支持個數:1 支持度:0.0033
[C37,S1] 支持個數:14 支持度:0.0461
[C37,S2] 支持個數:7 支持度:0.0230
[C38,S1] 支持個數:3 支持度:0.0099
[C38,S2] 支持個數:1 支持度:0.0033
[C39,S1] 支持個數:7 支持度:0.0230
[C39,S2] 支持個數:2 支持度:0.0066
[C40,S1] 支持個數:1 支持度:0.0033
[C40,S2] 支持個數:1 支持度:0.0033
[C43,S1] 支持個數:4 支持度:0.0132
[C43,S2] 支持個數:3 支持度:0.0099
[C44,S1] 支持個數:1 支持度:0.0033
[C44,S2] 支持個數:0 支持度:0.0000
[C45,S1] 支持個數:1 支持度:0.0033
[C45,S2] 支持個數:3 支持度:0.0099
[C46,S1] 支持個數:5 支持度:0.0164
[C46,S2] 支持個數:3 支持度:0.0099
[C90,S1] 支持個數:1 支持度:0.0033
