最小支持度 0.0010
最小支持個數 1
[C01] 支持個數:98 支持度:0.0876
[C03] 支持個數:130 支持度:0.1162
[C05] 支持個數:121 支持度:0.1081
[C07] 支持個數:153 支持度:0.1367
[C11] 支持個數:10 支持度:0.0089
[C12] 支持個數:12 支持度:0.0107
[C22] 支持個數:13 支持度:0.0116
[C31] 支持個數:121 支持度:0.1081
[C32] 支持個數:58 支持度:0.0518
[C33] 支持個數:20 支持度:0.0179
[C34] 支持個數:17 支持度:0.0152
[C35] 支持個數:31 支持度:0.0277
[C37] 支持個數:80 支持度:0.0715
[C38] 支持個數:49 支持度:0.0438
[C39] 支持個數:53 支持度:0.0474
[C40] 支持個數:36 支持度:0.0322
[C43] 支持個數:79 支持度:0.0706
[C44] 支持個數:6 支持度:0.0054
[C45] 支持個數:19 支持度:0.0170
[C46] 支持個數:11 支持度:0.0098
[C90] 支持個數:2 支持度:0.0018
[S1] 支持個數:634 支持度:0.5666
[S2] 支持個數:485 支持度:0.4334
[A01] 支持個數:1 支持度:0.0009
[A02] 支持個數:5 支持度:0.0045
[A03] 支持個數:3 支持度:0.0027
[A04] 支持個數:1 支持度:0.0009
[A07] 支持個數:2 支持度:0.0018
[A09] 支持個數:3 支持度:0.0027
[A11] 支持個數:2 支持度:0.0018
[A12] 支持個數:6 支持度:0.0054
[A13] 支持個數:11 支持度:0.0098
[A14] 支持個數:17 支持度:0.0152
[A15] 支持個數:26 支持度:0.0232
[A16] 支持個數:38 支持度:0.0340
[A17] 支持個數:44 支持度:0.0393
[A18] 支持個數:84 支持度:0.0751
[A19] 支持個數:80 支持度:0.0715
[A20] 支持個數:91 支持度:0.0813
[A21] 支持個數:145 支持度:0.1296
[A22] 支持個數:189 支持度:0.1689
[A23] 支持個數:188 支持度:0.1680
[A24] 支持個數:134 支持度:0.1197
[A25] 支持個數:42 支持度:0.0375
[A26] 支持個數:7 支持度:0.0063
[C01,S1] 支持個數:58 支持度:0.0518
[C01,S2] 支持個數:40 支持度:0.0357
[C03,S1] 支持個數:78 支持度:0.0697
[C03,S2] 支持個數:52 支持度:0.0465
[C05,S1] 支持個數:70 支持度:0.0626
[C05,S2] 支持個數:51 支持度:0.0456
[C07,S1] 支持個數:88 支持度:0.0786
[C07,S2] 支持個數:65 支持度:0.0581
[C11,S1] 支持個數:5 支持度:0.0045
[C11,S2] 支持個數:5 支持度:0.0045
[C12,S1] 支持個數:4 支持度:0.0036
[C12,S2] 支持個數:8 支持度:0.0071
[C22,S1] 支持個數:8 支持度:0.0071
[C22,S2] 支持個數:5 支持度:0.0045
[C31,S1] 支持個數:65 支持度:0.0581
[C31,S2] 支持個數:56 支持度:0.0500
[C32,S1] 支持個數:34 支持度:0.0304
[C32,S2] 支持個數:24 支持度:0.0214
[C33,S1] 支持個數:11 支持度:0.0098
[C33,S2] 支持個數:9 支持度:0.0080
[C34,S1] 支持個數:6 支持度:0.0054
[C34,S2] 支持個數:11 支持度:0.0098
[C35,S1] 支持個數:17 支持度:0.0152
[C35,S2] 支持個數:14 支持度:0.0125
[C37,S1] 支持個數:40 支持度:0.0357
[C37,S2] 支持個數:40 支持度:0.0357
[C38,S1] 支持個數:28 支持度:0.0250
[C38,S2] 支持個數:21 支持度:0.0188
[C39,S1] 支持個數:33 支持度:0.0295
[C39,S2] 支持個數:20 支持度:0.0179
[C40,S1] 支持個數:18 支持度:0.0161
[C40,S2] 支持個數:18 支持度:0.0161
[C43,S1] 支持個數:46 支持度:0.0411
[C43,S2] 支持個數:33 支持度:0.0295
[C44,S1] 支持個數:3 支持度:0.0027
[C44,S2] 支持個數:3 支持度:0.0027
[C45,S1] 支持個數:10 支持度:0.0089
[C45,S2] 支持個數:9 支持度:0.0080
[C46,S1] 支持個數:10 支持度:0.0089
[C46,S2] 支持個數:1 支持度:0.0009
[C90,S1] 支持個數:2 支持度:0.0018
[C01,A02] 支持個數:1 支持度:0.0009
[C01,A14] 支持個數:1 支持度:0.0009
[C01,A15] 支持個數:1 支持度:0.0009
[C01,A16] 支持個數:5 支持度:0.0045
[C01,A17] 支持個數:2 支持度:0.0018
[C01,A18] 支持個數:4 支持度:0.0036
[C01,A19] 支持個數:4 支持度:0.0036
[C01,A20] 支持個數:7 支持度:0.0063
[C01,A21] 支持個數:14 支持度:0.0125
[C01,A22] 支持個數:17 支持度:0.0152
[C01,A23] 支持個數:16 支持度:0.0143
[C01,A24] 支持個數:20 支持度:0.0179
[C01,A25] 支持個數:4 支持度:0.0036
[C01,A26] 支持個數:2 支持度:0.0018
[C03,A03] 支持個數:1 支持度:0.0009
[C03,A07] 支持個數:1 支持度:0.0009
[C03,A13] 支持個數:4 支持度:0.0036
[C03,A14] 支持個數:2 支持度:0.0018
[C03,A15] 支持個數:5 支持度:0.0045
[C03,A16] 支持個數:7 支持度:0.0063
[C03,A17] 支持個數:4 支持度:0.0036
[C03,A18] 支持個數:18 支持度:0.0161
[C03,A19] 支持個數:7 支持度:0.0063
[C03,A20] 支持個數:11 支持度:0.0098
[C03,A21] 支持個數:14 支持度:0.0125
[C03,A22] 支持個數:18 支持度:0.0161
[C03,A23] 支持個數:15 支持度:0.0134
[C03,A24] 支持個數:19 支持度:0.0170
[C03,A25] 支持個數:4 支持度:0.0036
[C05,A02] 支持個數:1 支持度:0.0009
[C05,A03] 支持個數:1 支持度:0.0009
[C05,A07] 支持個數:1 支持度:0.0009
[C05,A09] 支持個數:1 支持度:0.0009
[C05,A12] 支持個數:1 支持度:0.0009
[C05,A14] 支持個數:2 支持度:0.0018
[C05,A15] 支持個數:3 支持度:0.0027
[C05,A16] 支持個數:2 支持度:0.0018
[C05,A17] 支持個數:4 支持度:0.0036
[C05,A18] 支持個數:5 支持度:0.0045
[C05,A19] 支持個數:8 支持度:0.0071
[C05,A20] 支持個數:8 支持度:0.0071
[C05,A21] 支持個數:21 支持度:0.0188
[C05,A22] 支持個數:18 支持度:0.0161
